policy_id,age,gender,marital_status,vehicle_age,vehicle_value,vehicle_type,policy_tenure,deductible,coverage_type,region,state,claim_type,at_fault,weather_condition,time_of_day,claim_amount
5890,39,F,Married,0,20406.0,Truck,0.0,2000,Standard,Rural,TX,Collision,Yes,Clear,Evening,6079
5891,41,F,Married,2,35732.0,SUV,1.0,250,Standard,Urban,GA,Comprehensive,No,Rain,Afternoon,4704
5892,55,F,Single,5,11278.0,Sedan,0.0,1000,Standard,Rural,MI,Collision,Yes,Clear,Morning,8955
5893,24,F,Single,2,21301.0,SUV,2.0,500,Standard,Urban,TX,Collision,No,Rain,Night,8395
5894,22,F,Married,2,20060.0,Sedan,1.0,500,Premium,Rural,CA,Liability,Yes,Clear,Afternoon,18147
5895,51,M,Single,20,12885.0,SUV,3.0,500,Standard,Urban,MI,Collision,Yes,Clear,Afternoon,10423
5896,60,M,Married,6,34177.0,Sedan,2.0,1000,Standard,Urban,PA,Collision,No,Clear,Night,5562
5897,21,M,Married,3,,Sedan,1.0,500,Standard,Suburban,IL,Liability,Yes,Fog,Afternoon,16235
5898,61,F,Widowed,4,20598.0,Sedan,0.0,1000,Standard,Suburban,NC,Collision,No,Snow,Night,5778
5899,45,F,Divorced,4,14583.0,SUV,5.0,500,Basic,Suburban,CA,Collision,Yes,Clear,Night,6754
5900,61,F,Married,0,18307.0,Luxury,4.0,500,Standard,Suburban,PA,Collision,No,Rain,Morning,7641
5901,43,F,Married,0,13216.0,Sedan,0.0,1000,Premium,Urban,OH,Collision,Yes,Rain,Night,11509
5902,18,M,Single,5,33924.0,Sedan,18.0,500,Basic,Urban,NC,Comprehensive,Yes,Clear,Evening,6031
5903,42,M,Married,2,36916.0,Sedan,4.0,1000,Standard,Rural,PA,Collision,Yes,Clear,Morning,8170
5904,60,M,Married,0,51022.0,Sedan,0.0,500,Basic,Urban,TX,Comprehensive,Yes,Clear,Evening,5358
5905,31,M,Married,1,,Sedan,7.0,250,Premium,Suburban,OH,Collision,Yes,Clear,Afternoon,13498
5906,39,F,Married,0,18590.0,Sedan,8.0,1000,Premium,Rural,GA,Liability,Yes,Clear,Night,13254
5907,42,M,Single,12,17422.0,Sports,3.0,1000,Basic,Urban,IL,Liability,Yes,Snow,Night,8888
5908,18,F,Divorced,1,28150.0,Sedan,8.0,250,Premium,Suburban,GA,Collision,Yes,Clear,Morning,15597
5909,70,F,Single,0,24353.0,Truck,0.0,1000,Basic,Urban,PA,Comprehensive,No,Clear,Evening,2815
5910,31,M,Divorced,4,20189.0,Sedan,11.0,250,Basic,Suburban,FL,Liability,Yes,Snow,Afternoon,11577
5911,52,M,Married,3,19321.0,Sedan,0.0,1000,Basic,Suburban,PA,Collision,No,Rain,Morning,3922
5912,43,M,Married,4,39560.0,Truck,4.0,2000,Premium,Urban,CA,Comprehensive,Yes,Clear,Evening,6103
5913,63,M,Single,2,17748.0,Truck,1.0,500,Premium,Urban,GA,Liability,Yes,Clear,Night,17114
5914,51,F,Single,3,43188.0,Sedan,0.0,500,Basic,Urban,NC,Collision,No,Clear,Night,4436
5915,41,M,Divorced,7,24126.0,Sedan,10.0,1000,Premium,Suburban,OH,Comprehensive,Yes,Clear,Night,7515
5916,31,F,Divorced,1,18325.0,Sedan,0.0,500,Standard,Rural,GA,Liability,Yes,Rain,Morning,13396
5917,56,F,Married,2,14873.0,Sedan,7.0,500,Standard,Urban,NC,Comprehensive,Yes,Clear,Evening,7988
5918,18,M,Married,15,20388.0,Luxury,1.0,500,Premium,Urban,GA,Liability,No,Rain,Morning,12335
5919,54,F,Married,1,28330.0,SUV,5.0,1000,Basic,Urban,MI,Liability,No,Fog,Morning,6943
5920,28,F,Married,1,18242.0,Luxury,1.0,1000,Standard,Suburban,NY,Liability,Yes,Clear,Night,12027
5921,63,F,Married,1,33697.0,Sedan,3.0,500,Standard,Suburban,IL,Collision,No,Clear,Afternoon,5920
5922,47,M,Married,0,17792.0,SUV,6.0,500,Standard,Suburban,TX,Comprehensive,No,Clear,Evening,3852
5923,54,M,Divorced,1,20694.0,Sedan,3.0,500,Basic,Urban,CA,Collision,Yes,Clear,Night,6440
5924,46,M,Married,0,11575.0,Truck,1.0,500,Standard,Rural,GA,Comprehensive,Yes,Snow,Night,7268
5925,18,M,Married,0,29136.0,Sedan,1.0,250,Basic,Rural,OH,Collision,No,Clear,Evening,5117
5926,32,F,Divorced,2,19272.0,SUV,0.0,500,Premium,Urban,GA,Collision,Yes,Rain,Morning,14748
5927,55,F,Married,0,48505.0,Sedan,7.0,500,Standard,Suburban,MI,Collision,Yes,Clear,Morning,10365
5928,47,F,Single,6,31332.0,SUV,3.0,2000,Premium,Rural,NC,Collision,Yes,Clear,Morning,9338
5929,62,M,Single,7,22977.0,SUV,2.0,250,Premium,Suburban,GA,Collision,Yes,Fog,Evening,17127
5930,51,M,Married,2,40643.0,Truck,1.0,1000,Basic,Suburban,IL,Liability,Yes,Rain,Morning,9076
5931,30,F,Divorced,20,26971.0,Sedan,2.0,500,Standard,Suburban,OH,Comprehensive,Yes,Snow,Afternoon,9769
5932,33,M,Divorced,5,36465.0,SUV,3.0,1000,Premium,Rural,IL,Collision,Yes,Rain,Afternoon,13168
5933,46,M,Married,6,14311.0,SUV,0.0,2000,Standard,Urban,CA,Collision,Yes,Clear,Evening,5953
5934,18,F,Single,1,27738.0,Sedan,1.0,500,Standard,Urban,FL,Liability,Yes,Clear,Evening,15130
5935,70,M,Single,9,28321.0,SUV,1.0,1000,Standard,Suburban,CA,Liability,No,Fog,Morning,8330
5936,51,F,Married,14,10174.0,Luxury,4.0,1000,Standard,Urban,NC,Liability,No,Clear,Afternoon,6196
5937,63,M,Divorced,1,46784.0,Luxury,3.0,2000,Standard,Urban,NY,Liability,Yes,Clear,Evening,10656
5938,21,F,Widowed,5,12330.0,Sedan,1.0,250,Standard,Suburban,CA,Liability,Yes,Clear,Afternoon,14771
5939,63,F,Single,6,11504.0,Sports,0.0,500,Basic,Urban,MI,Comprehensive,Yes,Clear,Evening,4760
5940,78,M,Married,1,5301.0,Sports,0.0,2000,Premium,Rural,CA,Collision,No,Rain,Evening,7190
5941,25,F,Married,3,27915.0,Sedan,0.0,500,Standard,Urban,CA,Collision,Yes,Clear,Morning,11020
5942,56,F,Single,0,9686.0,SUV,3.0,2000,Premium,Suburban,OH,Collision,No,Snow,Evening,6005
5943,45,F,Married,0,17009.0,Sports,0.0,1000,Standard,Urban,NC,Liability,No,Rain,Afternoon,6976
5944,21,M,Divorced,0,33487.0,SUV,2.0,500,Standard,Suburban,IL,Collision,Yes,Clear,Evening,12312
5945,52,F,Single,4,24246.0,Sedan,3.0,250,Standard,Suburban,PA,Liability,Yes,Fog,Night,15070
5946,57,M,Divorced,4,16125.0,SUV,8.0,500,Basic,Rural,FL,Collision,Yes,Rain,Afternoon,7632
5947,35,F,Single,12,9943.0,Sedan,1.0,250,Standard,Suburban,CA,Collision,Yes,Clear,Morning,10826
5948,62,F,Single,3,20872.0,Sedan,0.0,500,Premium,Urban,MI,Collision,Yes,Clear,Afternoon,12830
5949,19,M,Single,1,33780.0,Truck,0.0,2000,Basic,Urban,IL,Comprehensive,Yes,Clear,Morning,3830
5950,22,F,Divorced,0,31270.0,Sedan,1.0,500,Standard,Urban,GA,Comprehensive,Yes,Rain,Morning,9661
5951,47,M,Married,10,53819.0,Truck,4.0,500,Premium,Urban,FL,Comprehensive,Yes,Fog,Morning,11048
5952,45,M,Married,3,15887.0,Sedan,4.0,500,Basic,Suburban,PA,Comprehensive,No,Clear,Evening,3556
5953,34,F,Married,6,11401.0,SUV,0.0,1000,Basic,Suburban,IL,Collision,Yes,Clear,Evening,7149
5954,57,F,Married,0,25718.0,SUV,0.0,500,Premium,Rural,FL,Liability,Yes,Clear,Night,15936
5955,52,M,Divorced,3,24482.0,Truck,2.0,1000,Standard,Urban,FL,Comprehensive,No,Snow,Afternoon,4593
5956,57,M,Married,1,21973.0,Sports,0.0,500,Standard,Suburban,NC,Comprehensive,Yes,Fog,Morning,8218
5957,43,F,Divorced,0,15165.0,Truck,,1000,Standard,Suburban,FL,Comprehensive,No,Rain,Evening,3927
5958,54,F,Single,7,5844.0,SUV,0.0,1000,Premium,Rural,NC,Liability,Yes,Clear,Evening,12607
5959,38,M,Married,3,13315.0,Sedan,5.0,250,Basic,Urban,NY,Comprehensive,No,Rain,Morning,4846
5960,75,M,Married,2,29101.0,SUV,0.0,250,Standard,Suburban,PA,Collision,Yes,Clear,Afternoon,13857
5961,32,F,Divorced,8,25386.0,Sedan,6.0,250,Standard,Suburban,NC,Comprehensive,Yes,Clear,Evening,8926
5962,76,F,Single,2,35690.0,Sedan,3.0,500,Basic,Urban,TX,Liability,Yes,Clear,Evening,12123
5963,45,F,Married,0,26175.0,Sedan,1.0,250,Standard,Suburban,OH,Liability,No,Rain,Evening,8375
5964,24,M,Married,14,31825.0,Sedan,2.0,500,Standard,Urban,CA,Collision,No,Snow,Afternoon,7508
5965,65,F,Married,1,32285.0,Sedan,4.0,500,Premium,Suburban,OH,Collision,Yes,Clear,Morning,13820
5966,46,F,Single,8,22253.0,Sedan,0.0,500,Standard,Urban,IL,Comprehensive,Yes,Snow,Afternoon,7905
5967,57,M,Single,8,22331.0,SUV,8.0,500,Premium,Suburban,MI,Liability,Yes,Clear,Night,15900
5968,63,F,Divorced,0,5143.0,Sedan,2.0,500,Premium,Suburban,PA,Comprehensive,No,Rain,Night,5665
5969,50,F,Married,3,15862.0,Sedan,5.0,2000,Standard,Suburban,NC,Collision,Yes,Clear,Afternoon,6088
5970,36,M,Married,0,16208.0,SUV,2.0,1000,Standard,Suburban,FL,Comprehensive,Yes,Clear,Night,6395
5971,59,F,Divorced,2,20860.0,Sedan,2.0,1000,Standard,Suburban,OH,Comprehensive,No,Rain,Evening,4138
5972,45,F,Single,6,13833.0,Sedan,2.0,1000,Basic,Urban,NY,Collision,No,Clear,Night,4142
5973,55,F,Married,1,35199.0,SUV,1.0,250,Standard,Suburban,CA,Collision,No,Clear,Afternoon,7405
5974,18,F,Divorced,0,14175.0,SUV,5.0,500,Premium,Rural,PA,Collision,No,Clear,Afternoon,8018
5975,51,M,Divorced,3,38223.0,Sports,7.0,2000,Premium,Suburban,NY,Comprehensive,Yes,Clear,Morning,6050
5976,35,M,Married,3,13621.0,Sedan,7.0,1000,Premium,Urban,CA,Liability,No,Clear,Evening,7446
5977,69,F,Married,5,16286.0,SUV,0.0,250,Basic,Urban,IL,Collision,No,Rain,Morning,5803
5978,54,M,Married,7,15679.0,Sedan,5.0,500,Basic,Suburban,CA,Comprehensive,Yes,Fog,Evening,5498
5979,48,M,Divorced,5,17186.0,Sedan,0.0,500,Standard,Urban,CA,Comprehensive,Yes,Fog,Evening,7671
5980,52,M,Married,9,39708.0,Sedan,0.0,2000,Standard,Rural,IL,Liability,Yes,Clear,Morning,8940
5981,30,M,Married,1,18703.0,SUV,1.0,1000,Basic,Urban,NY,Liability,No,Rain,Night,6058
5982,69,F,Single,4,18942.0,Sedan,1.0,250,Standard,Suburban,MI,Collision,Yes,Rain,Night,13457
5983,74,M,Married,2,15200.0,Truck,6.0,500,Standard,Suburban,PA,Comprehensive,Yes,Clear,Morning,8461
5984,50,M,Married,16,19343.0,Truck,5.0,500,Premium,Suburban,FL,Comprehensive,No,Snow,Morning,6113
5985,68,F,Married,2,24544.0,Sedan,0.0,500,Standard,Suburban,NY,Comprehensive,Yes,Rain,Afternoon,9240
5986,36,F,Married,16,19779.0,Sedan,1.0,250,Basic,Urban,FL,Liability,Yes,Clear,Night,9329
5987,33,F,Divorced,7,20431.0,SUV,1.0,500,Basic,Suburban,TX,Comprehensive,Yes,Fog,Morning,6476
5988,45,F,Married,6,36607.0,Sedan,3.0,1000,Premium,Rural,NY,Collision,Yes,Clear,Morning,10869
5989,51,F,Single,3,25256.0,Truck,3.0,1000,Premium,Urban,TX,Comprehensive,No,Clear,Morning,4164
5990,39,F,Divorced,2,12388.0,Luxury,4.0,1000,Standard,Urban,MI,Collision,Yes,Rain,Morning,9270
5991,53,F,Single,3,21107.0,Sedan,9.0,1000,Basic,Suburban,CA,Collision,Yes,Rain,Night,6442
5992,49,F,Married,1,16828.0,Truck,2.0,1000,Standard,Suburban,IL,Comprehensive,Yes,Rain,Afternoon,8895
5993,30,M,Divorced,11,28581.0,SUV,4.0,500,Standard,Urban,PA,Collision,No,Clear,Afternoon,5415
5994,52,F,Single,7,23189.0,SUV,10.0,500,Basic,Suburban,IL,Comprehensive,Yes,Clear,Night,5357
5995,57,M,Divorced,8,38760.0,Sedan,3.0,250,Basic,Suburban,MI,Liability,Yes,Clear,Morning,9678
5996,47,F,Married,2,15214.0,Sedan,1.0,500,Premium,Urban,NY,Collision,Yes,Clear,Morning,12362
5997,62,M,Married,0,20006.0,SUV,2.0,250,Premium,Suburban,PA,Collision,Yes,Rain,Afternoon,15700
5998,26,F,Married,5,12938.0,SUV,5.0,2000,Premium,Urban,CA,Collision,Yes,Clear,Evening,8404
5999,52,F,Married,2,21570.0,Luxury,5.0,500,Standard,Urban,TX,Liability,No,Clear,Night,7049
6000,27,F,Widowed,10,10215.0,SUV,5.0,250,Standard,Urban,OH,Collision,No,Snow,Afternoon,7831
6001,28,F,Single,7,25867.0,SUV,5.0,500,Basic,Suburban,PA,Liability,No,Clear,Night,5033
6002,35,F,Married,0,21424.0,Luxury,10.0,500,Standard,Suburban,TX,Liability,Yes,Clear,Night,12651
6003,30,M,Single,4,23803.0,Sedan,5.0,250,Standard,Suburban,MI,Collision,Yes,Clear,Night,11600
6004,36,F,Single,5,32665.0,Sedan,7.0,500,Basic,Urban,IL,Comprehensive,Yes,Clear,Evening,5807
6005,41,M,Married,4,24646.0,SUV,3.0,2000,Standard,Suburban,PA,Comprehensive,Yes,Clear,Night,5575
6006,57,F,Married,3,11633.0,Sedan,4.0,250,Premium,Urban,OH,Collision,Yes,Rain,Morning,15689
6007,40,M,Widowed,1,16681.0,Sports,13.0,500,Premium,Suburban,GA,Comprehensive,Yes,Clear,Morning,8695
6008,21,M,Married,1,21160.0,SUV,8.0,1000,Premium,Suburban,IL,Collision,Yes,Clear,Afternoon,12603
6009,62,F,Married,7,,Sedan,6.0,500,Basic,Urban,TX,Comprehensive,Yes,Clear,Morning,5448
6010,32,F,Single,0,19871.0,Sedan,4.0,500,Basic,Suburban,CA,Comprehensive,Yes,Clear,Night,5055
6011,44,F,Widowed,7,49549.0,SUV,1.0,250,Standard,Urban,PA,Comprehensive,No,Rain,Evening,4510
6012,51,F,Single,3,23159.0,Sedan,3.0,1000,Standard,Rural,PA,Collision,No,Clear,Evening,5161
6013,47,M,Married,13,26665.0,Sedan,0.0,1000,Basic,Rural,MI,Liability,No,Clear,Night,4229
6014,61,F,Married,20,8067.0,SUV,2.0,250,Standard,Suburban,OH,Collision,Yes,Clear,Night,10518
6015,52,F,Married,5,31984.0,Sedan,0.0,2000,Standard,Urban,CA,Liability,Yes,Rain,Night,8626
6016,32,M,Married,2,80000.0,Sedan,5.0,1000,Basic,Urban,OH,Comprehensive,Yes,Clear,Afternoon,5765
6017,77,M,Married,3,43166.0,SUV,8.0,1000,Standard,Urban,NY,Comprehensive,No,Clear,Afternoon,4474
6018,47,M,Single,1,17674.0,Sedan,0.0,1000,Standard,Suburban,TX,Liability,No,Fog,Night,6548
6019,42,F,Married,0,68908.0,Sports,1.0,500,Basic,Urban,MI,Liability,No,Clear,Afternoon,5540
6020,59,M,Married,4,22331.0,Sedan,7.0,1000,Standard,Rural,NC,Collision,Yes,Rain,Night,10142
6021,48,M,Married,8,25675.0,SUV,3.0,500,Basic,Suburban,GA,Comprehensive,Yes,Clear,Night,6658
6022,50,M,Single,1,19269.0,Sedan,3.0,250,Standard,Suburban,MI,Comprehensive,No,Clear,Evening,4800
6023,82,F,Married,2,19021.0,Sedan,3.0,500,Premium,Suburban,FL,Comprehensive,Yes,Clear,Evening,13138
6024,40,F,Single,4,7157.0,Truck,0.0,500,Basic,Suburban,CA,Collision,Yes,Rain,Evening,6951
6025,40,F,Single,11,32654.0,SUV,1.0,2000,Standard,Urban,IL,Comprehensive,Yes,Clear,Night,5966
6026,46,M,Married,0,18986.0,Sedan,11.0,2000,Basic,Suburban,GA,Collision,Yes,Clear,Evening,4268
6027,61,M,Married,1,20049.0,Sedan,5.0,250,Standard,Suburban,TX,Collision,No,Clear,Evening,7572
6028,22,M,Single,12,25252.0,Sedan,0.0,500,Premium,Rural,GA,Collision,Yes,Rain,Afternoon,17915
6029,18,F,Married,0,17902.0,SUV,1.0,500,Premium,Rural,NC,Collision,No,Rain,Morning,9635
6030,36,M,Widowed,5,25132.0,Truck,3.0,500,Premium,Suburban,PA,Liability,Yes,Rain,Night,19229
6031,20,M,Widowed,5,40196.0,Sedan,1.0,1000,Standard,Suburban,GA,Liability,Yes,Snow,Night,17421
6032,38,F,Divorced,2,26968.0,Sedan,1.0,500,Standard,Suburban,NC,Collision,No,Clear,Night,5919
6033,52,M,Single,3,20399.0,Truck,0.0,1000,Basic,Suburban,GA,Comprehensive,Yes,Clear,Evening,5657
6034,31,F,Single,9,20707.0,Truck,0.0,1000,Basic,Rural,MI,Comprehensive,No,Clear,Evening,5001
6035,23,M,Divorced,0,24350.0,Sedan,3.0,250,Standard,Rural,IL,Liability,Yes,Rain,Morning,17005
6036,46,F,Single,1,14529.0,Sedan,9.0,250,Basic,Suburban,GA,Comprehensive,Yes,Clear,Morning,4641
6037,57,M,Single,3,24438.0,Sports,1.0,500,Premium,Urban,NC,Collision,Yes,Clear,Morning,14815
6038,19,M,Married,2,31016.0,Truck,0.0,1000,Standard,Urban,MI,Comprehensive,No,Clear,Night,4284
6039,57,M,Single,4,23011.0,Sedan,0.0,500,Basic,Urban,FL,Collision,Yes,Clear,Night,7385
6040,57,F,Divorced,12,17817.0,Sedan,10.0,2000,Basic,Suburban,OH,Comprehensive,No,Clear,Evening,2361
6041,59,F,Married,12,19080.0,Luxury,3.0,250,Premium,Rural,NC,Comprehensive,No,Clear,Afternoon,9332
6042,63,M,Married,1,30518.0,SUV,2.0,1000,Premium,Suburban,TX,Collision,No,Snow,Morning,8977
6043,78,F,Divorced,1,12707.0,Truck,8.0,250,Premium,Suburban,PA,Comprehensive,Yes,Rain,Morning,12577
6044,39,F,Single,0,14643.0,Sedan,2.0,2000,Premium,Urban,OH,Collision,No,Fog,Morning,6024
6045,46,F,Married,13,9863.0,Truck,2.0,500,Premium,Urban,NC,Liability,Yes,Clear,Morning,14126
6046,38,F,Married,2,22404.0,SUV,10.0,1000,Standard,Rural,OH,Liability,Yes,Clear,Evening,11529
6047,45,M,Married,2,33892.0,Sedan,2.0,2000,Standard,Urban,PA,Comprehensive,No,Snow,Afternoon,3430
6048,67,F,Single,8,42861.0,Sedan,1.0,250,Standard,Suburban,PA,Comprehensive,No,Clear,Afternoon,4593
6049,24,F,Married,3,47778.0,Sedan,3.0,500,Premium,Suburban,GA,Collision,No,Clear,Night,7745
6050,32,M,Widowed,0,15595.0,Truck,15.0,500,Premium,Urban,NC,Collision,Yes,Clear,Afternoon,12707
6051,65,M,Single,2,24959.0,Truck,13.0,500,Standard,Suburban,NC,Collision,Yes,Rain,Afternoon,12532
6052,60,F,Single,4,18012.0,SUV,5.0,1000,Standard,Rural,PA,Comprehensive,Yes,Rain,Night,7241
6053,39,F,Single,6,,SUV,2.0,500,Basic,Urban,CA,Liability,Yes,Clear,Night,9744
6054,57,F,Married,5,42265.0,SUV,8.0,500,Standard,Urban,NY,Liability,Yes,Rain,Evening,14679
6055,50,F,Single,0,23957.0,Sedan,2.0,1000,Basic,Urban,GA,Collision,No,Clear,Afternoon,3111
6056,67,F,Divorced,1,16160.0,Sedan,,500,Basic,Suburban,NY,Comprehensive,No,Clear,Night,3077
6057,46,M,Married,6,5000.0,Sedan,0.0,500,Standard,Suburban,IL,Liability,No,Clear,Evening,5893
6058,60,M,Married,10,10755.0,Sedan,4.0,2000,Premium,Suburban,MI,Collision,Yes,Rain,Night,10320
6059,84,M,Married,0,8724.0,Luxury,1.0,500,Standard,Urban,FL,Collision,Yes,Snow,Morning,16808
6060,53,M,Married,0,10688.0,Sedan,5.0,1000,Standard,Urban,TX,Collision,Yes,Clear,Morning,10914
6061,45,M,Married,5,56354.0,SUV,2.0,1000,Standard,Suburban,FL,Comprehensive,Yes,Rain,Evening,6973
6062,55,M,Married,3,11527.0,Sports,2.0,1000,Premium,Rural,PA,Liability,No,Clear,Afternoon,7391
6063,39,F,Married,0,12958.0,SUV,5.0,1000,Standard,Suburban,MI,Collision,No,Clear,Morning,4946
6064,80,F,Single,3,13901.0,SUV,2.0,500,Basic,Urban,GA,Collision,No,Clear,Evening,5850
6065,47,F,Single,18,80000.0,Sedan,5.0,500,Basic,Suburban,NY,Collision,Yes,Fog,Evening,9109
6066,40,F,Single,4,21349.0,Sedan,7.0,1000,Standard,Suburban,NY,Comprehensive,Yes,Fog,Morning,6659
6067,32,M,Married,2,36210.0,SUV,0.0,2000,Standard,Rural,NY,Collision,Yes,Clear,Morning,6775
6068,61,F,Single,8,24045.0,Sedan,2.0,250,Basic,Urban,NY,Collision,Yes,Clear,Evening,8352
6069,58,M,Married,1,8166.0,Sedan,11.0,1000,Standard,Suburban,GA,Collision,No,Clear,Morning,5877
6070,37,M,Divorced,2,47397.0,SUV,6.0,250,Standard,Suburban,FL,Collision,Yes,Rain,Afternoon,12173
6071,53,F,Single,3,26917.0,Truck,14.0,500,Premium,Suburban,CA,Liability,Yes,Rain,Night,17489
6072,22,M,Married,3,20725.0,Sedan,7.0,1000,Standard,Urban,IL,Collision,No,Clear,Night,6351
6073,47,M,Married,12,53106.0,Sedan,1.0,500,Premium,Suburban,CA,Comprehensive,Yes,Rain,Night,9935
6074,51,M,Married,1,18522.0,Sedan,0.0,500,Standard,Suburban,PA,Comprehensive,No,Fog,Afternoon,4143
6075,70,F,Married,0,20492.0,SUV,0.0,500,Premium,Suburban,IL,Collision,No,Clear,Night,8510
6076,33,F,Divorced,12,18535.0,Truck,0.0,2000,Premium,Urban,PA,Collision,No,Clear,Night,4926
6077,25,M,Single,1,37727.0,Sedan,0.0,1000,Standard,Urban,IL,Collision,No,Snow,Morning,7495
6078,31,F,Single,2,33087.0,Sports,9.0,250,Standard,Suburban,FL,Liability,Yes,Clear,Night,14102
6079,24,M,Married,3,25318.0,SUV,2.0,250,Premium,Suburban,MI,Collision,Yes,Clear,Morning,14847
6080,65,M,Married,18,13018.0,SUV,0.0,500,Standard,Suburban,MI,Comprehensive,Yes,Fog,Morning,8024
6081,68,M,Single,3,18304.0,Sedan,5.0,500,Basic,Urban,NC,Liability,Yes,Rain,Afternoon,10923
6082,49,F,Single,2,,Sedan,1.0,1000,Standard,Rural,CA,Liability,No,Clear,Evening,5472
6083,63,M,Married,4,39347.0,Luxury,0.0,2000,Premium,Rural,OH,Collision,No,Clear,Afternoon,6698
6084,47,F,Married,17,10022.0,Sports,0.0,1000,Premium,Urban,FL,Comprehensive,Yes,Clear,Afternoon,6999
6085,43,M,Widowed,8,48883.0,SUV,4.0,1000,Premium,Urban,TX,Collision,No,Snow,Night,7786
6086,40,M,Married,0,41932.0,SUV,6.0,1000,Basic,Suburban,PA,Collision,Yes,Clear,Night,6762
6087,40,F,Single,8,13915.0,Sedan,1.0,500,Standard,Suburban,FL,Collision,No,Rain,Night,6887
6088,21,M,Married,9,17885.0,Luxury,3.0,500,Basic,Rural,GA,Collision,No,Clear,Night,4468
6089,48,M,Single,5,15425.0,Truck,0.0,1000,Premium,Rural,OH,Collision,Yes,Snow,Afternoon,12302
6090,44,M,Married,5,27312.0,Sedan,1.0,500,Premium,Rural,GA,Liability,Yes,Rain,Night,17191
6091,56,F,Married,2,44632.0,Truck,0.0,500,Premium,Suburban,NY,Comprehensive,No,Snow,Evening,6057
6092,46,F,Married,5,39847.0,Sedan,0.0,2000,Standard,Urban,PA,Liability,No,Clear,Morning,4245
6093,42,M,Married,6,17739.0,Sedan,2.0,1000,Standard,Suburban,PA,Collision,Yes,Fog,Morning,9979
6094,31,M,Single,0,41249.0,Truck,3.0,500,Standard,Suburban,GA,Comprehensive,No,Rain,Evening,4852
6095,46,M,Divorced,1,39573.0,SUV,0.0,1000,Standard,Urban,NC,Liability,Yes,Clear,Afternoon,10522
6096,56,M,Married,1,20041.0,SUV,0.0,1000,Standard,Suburban,PA,Liability,Yes,Clear,Morning,10524
6097,27,F,Married,9,21922.0,SUV,10.0,500,Premium,Rural,MI,Liability,Yes,Rain,Evening,20459
6098,46,F,Single,5,47612.0,Sedan,1.0,1000,Premium,Urban,IL,Collision,Yes,Clear,Evening,11594
6099,48,F,Single,2,37390.0,Sedan,5.0,500,Standard,Suburban,MI,Collision,No,Rain,Morning,6044
6100,34,M,Married,8,40635.0,SUV,5.0,250,Standard,Rural,NC,Liability,No,Clear,Evening,7314
6101,36,F,Married,6,80000.0,Sedan,1.0,2000,Standard,Urban,NY,Comprehensive,Yes,Rain,Night,5519
6102,48,F,Single,12,28958.0,SUV,0.0,1000,Standard,Rural,MI,Collision,Yes,Clear,Night,8267
6103,27,F,Divorced,0,25921.0,SUV,1.0,2000,Standard,Suburban,CA,Collision,Yes,Clear,Night,8303
6104,50,F,Single,3,43432.0,Luxury,3.0,1000,Premium,Suburban,NC,Comprehensive,No,Rain,Evening,5136
6105,31,F,Single,6,59510.0,Sedan,1.0,500,Premium,Suburban,IL,Liability,Yes,Clear,Morning,17213
6106,60,F,Single,1,16224.0,SUV,2.0,1000,Premium,Urban,OH,Collision,No,Rain,Night,8268
6107,80,M,Single,1,19911.0,Luxury,6.0,1000,Basic,Suburban,MI,Liability,Yes,Clear,Morning,11455
6108,32,F,Divorced,2,13236.0,Sedan,2.0,500,Standard,Suburban,PA,Collision,Yes,Rain,Evening,12137
6109,53,M,Married,7,26143.0,Truck,21.0,1000,Standard,Urban,FL,Comprehensive,Yes,Clear,Evening,7418
6110,34,F,Single,3,34359.0,Sedan,,500,Standard,Urban,OH,Comprehensive,No,Rain,Evening,5385
6111,60,F,Divorced,3,13705.0,Sports,0.0,500,Standard,Rural,OH,Liability,Yes,Clear,Morning,12489
6112,26,F,Divorced,2,38828.0,SUV,2.0,250,Premium,Suburban,OH,Comprehensive,Yes,Clear,Morning,10107
6113,52,M,Married,1,17559.0,Luxury,6.0,500,Standard,Suburban,MI,Collision,No,Rain,Night,6220
6114,31,M,Divorced,12,16858.0,Sedan,0.0,500,Standard,Rural,FL,Liability,No,Clear,Afternoon,7310
6115,41,M,Married,1,38753.0,SUV,5.0,250,Premium,Suburban,FL,Comprehensive,No,Clear,Afternoon,6355
6116,29,F,Married,4,16113.0,SUV,0.0,1000,Basic,Urban,TX,Collision,No,Clear,Night,4469
6117,57,F,Married,0,10918.0,Truck,11.0,1000,Premium,Urban,IL,Collision,Yes,Rain,Afternoon,12399
6118,32,F,Single,2,31946.0,Sedan,4.0,500,Standard,Suburban,IL,Comprehensive,No,Snow,Morning,4508
6119,53,M,Married,11,20622.0,Sedan,0.0,2000,Standard,Urban,NY,Collision,No,Clear,Morning,3525
6120,39,F,Divorced,20,40095.0,Sedan,8.0,1000,Standard,Suburban,MI,Comprehensive,Yes,Clear,Night,6228
6121,43,F,Married,2,33406.0,Sedan,0.0,1000,Standard,Suburban,NC,Comprehensive,Yes,Clear,Afternoon,7061
6122,47,M,Divorced,0,9189.0,SUV,2.0,250,Premium,Rural,TX,Collision,Yes,Snow,Evening,14971
6123,33,F,Married,1,42521.0,Sedan,5.0,2000,Basic,Suburban,CA,Collision,No,Rain,Afternoon,6046
6124,48,F,Married,1,56946.0,Truck,11.0,2000,Standard,Urban,MI,Comprehensive,No,Fog,Morning,4602
